Glycan_ID	Glycan_Structure
G_14934	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14935	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14936	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14937	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14938	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14939	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14940	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14941	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14942	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14943	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14944	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14945	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14946	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14947	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}]{(b1-4)GlcNAc{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}}}
G_14948	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc}}]{(b1-2)GlcNAc{(b1-4)GalNAc}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc}}}}}
G_14949	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc}}]{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc}}}}}
G_14950	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc}}]{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}}}
G_14951	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}}}
G_14952	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc}}}}}
G_14953	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc}}]{(b1-2)GlcNAc{(b1-4)GalNAc}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}}}
G_14954	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)GalNAc}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}}}}
G_14955	[{(a1-6)Fuc}]{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)GalNAc{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)GalNAc}}}]{(a1-3)Man{(b1-2)GlcNAc{(b1-4)GalNAc}}}}}
G_14956	{(b1-4)Man{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)Neu5Ac}}}}}
G_14957	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14958	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14959	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14960	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14961	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14962	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14963	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14964	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14965	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14966	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14967	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14968	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14969	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14970	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14971	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14972	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14973	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14974	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14975	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14976	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14977	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14978	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14979	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14980	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14981	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14982	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14983	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14984	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}}}
G_14985	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14986	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14987	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14988	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14989	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14990	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14991	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14992	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14993	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14994	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14995	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14996	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14997	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_14998	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_14999	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal}}}}}
G_15000	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}}}}
G_15001	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
G_15002	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-6)NeuAc}}}}}}
G_15003	{(b1-4)GlcNAc{(b1-4)Man[{(a1-6)Man[{(b1-6)GlcNAc{(b1-4)Gal{(b1-3)GlcA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}}]{(a1-3)Man[{(b1-4)GlcNAc{(b1-4)Gal{(a1-3)IdoA}}}]{(b1-2)GlcNAc{(b1-4)Gal{(a2-3)NeuAc}}}}}}
